GBAC,country,host,collection_date,serotype,Topotype,lineage,color
OM562515/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#E0A75C
OM562516/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#DFA559
OM562517/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#DCA152
OM562518/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#E0A65A
OM562519/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#DBA050
OM562520/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#DCA254
OM562521/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#E3AA61
OM562522/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#DDA355
OM562523/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#DEA457
OM562524/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#DAA04F
OM562525/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#E2A960
OM562526/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#FFCA9C
OM562527/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#FCC796
OM562528/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#FAC593
OM562529/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#F9C390
OM562530/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#F8C28E
OM562531/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#FBC695
OM562532/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#FDC898
OM562533/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#FAC491
OM562534/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#FEC99A
OM562535/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#F3BC84
OM562536/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#F6BF89
OM562537/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#F4BD85
OM562538/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#F2BB82
OM562539/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#F2BB80
OM562540/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#F1BA7E
OM562541/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#F5BE87
OM562542/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#D59A44
OM562543/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#D89D49
OM562544/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#E26340
OM562545/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#D79C48
OM562546/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#D49943
OM562547/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#D69B46
OM562548/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#E97356
OM562549/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#DF5B34
OM562550/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#EA765A
OM562551/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#EB795E
OM562552/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#EA775B
OM562553/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#E97355
OM562554/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#E87052
OM562555/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#E5AD66
OM562556/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#E7AE6A
OM562557/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#E6AE68
OM562558/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#EBB372
OM562559/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#EDB576
OM562560/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#ECB474
OM562561/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#E76F4F
OM562562/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#E76E4E
OM562563/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#D99F4D
OM562564/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#EE8068
OM562565/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#EDB678
OM562566/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#F0B97D
OM562567/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#EE7F67
OM562568/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#EA7558
OM562569/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#EB785D
OM562570/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#E87254
OM562571/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#F6C08A
OM562572/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#DE5A32
OM562575/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#F18670
OM562576/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#F7C18C
OM562577/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#E2633F
OM562578/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#F28975
OM562580/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#F99A8C
OM562581/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#E2623D
OM562582/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#D89E4B
OM562583/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#F18772
OM562584/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#F18771
OM562585/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#F28874
OM562586/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#E76F51
OM562587/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#EB775C
OM562588/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#EC7A5F
OM562589/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#E87153
OM562590/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#EEB779
OM562591/KEN/cow/2016/SAT1,KEN,cow,2016,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#EFB87B
OM562592/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#E97457
OM562593/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#DF5B33
OM562595/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#E05E38
OM562596/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#E05F39
OM562597/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#E1603B
OM562598/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#E15F3A
OM562599/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#E05D37
OM562600/KEN/cow/2016/SAT2,KEN,cow,2016,SAT2,IV,,#DF5C36
OM562601/KEN/cow/2014/SAT1,KEN,cow,2014,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#EAB271
OM562602/KEN/cow/2014/SAT1,KEN,cow,2014,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#E9B06D
OM863580/EGY/cattle/2012/A,EGY,cattle,2012,A,AFRICA,,#857FAA
OM863581/KEN/cattle/2012/A,KEN,cattle,2012,A,AFRICA,,#827CA7
OM863582/KEN/cattle/2010/SAT1,KEN,cattle,2010,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#D0943A
OM863583/KEN/cattle/2013/SAT1,KEN,cattle,2013,SAT1,I-NORTHWEST-ZIMBABWE-NWZ,,#D3973F
ON557390/ZMB/cow/2015/SAT3,ZMB,cow,2015,SAT3,I-SOUTHEAST-ZIMBABWE-SEZ,,#5589A9
ON652965/VNM/cow/2015/A,VNM,cow,2015,A,ASIA,Sea-97,#C2BDDF
ON652966/VNM/cow/2015/A,VNM,cow,2015,A,ASIA,Sea-97,#B9B5D8
ON652967/VNM/cow/2013/A,VNM,cow,2013,A,ASIA,Sea-97,#C5C1E2
ON652968/VNM/cow/2015/A,VNM,cow,2015,A,ASIA,Sea-97,#C0BBDE
ON652969/VNM/cow/2015/A,VNM,cow,2015,A,ASIA,Sea-97,#BEB9DC
ON652970/VNM/cow/2015/A,VNM,cow,2015,A,ASIA,Sea-97,#BDB9DB
ON652971/VNM/cow/2015/A,VNM,cow,2015,A,ASIA,Sea-97,#BDB8DB
ON652972/VNM/cow/2015/A,VNM,cow,2015,A,ASIA,Sea-97,#BDB9DB
ON652973/VNM/water-buffalo/2015/A,VNM,water-buffalo,2015,A,ASIA,Sea-97,#BFBADD
ON652974/VNM/cow/2015/A,VNM,cow,2015,A,ASIA,Sea-97,#BEBADC
ON652975/VNM/cow/2015/A,VNM,cow,2015,A,ASIA,Sea-97,#BEBADC
ON652976/VNM/cow/2015/A,VNM,cow,2015,A,ASIA,Sea-97,#BFBBDD
ON652977/VNM/cow/2015/A,VNM,cow,2015,A,ASIA,Sea-97,#BEB9DC
ON652978/VNM/cow/2015/A,VNM,cow,2015,A,ASIA,Sea-97,#C0BCDE
ON652979/VNM/cow/2015/A,VNM,cow,2015,A,ASIA,Sea-97,#C1BDDF
ON652980/VNM/cow/2015/A,VNM,cow,2015,A,ASIA,Sea-97,#C1BCDE
ON652981/VNM/cow/2015/A,VNM,cow,2015,A,ASIA,Sea-97,#BDB8DB
ON652982/VNM/cow/2015/A,VNM,cow,2015,A,ASIA,Sea-97,#C1BDDF
ON652983/VNM/cow/2015/A,VNM,cow,2015,A,ASIA,Sea-97,#C0BCDE
ON652984/VNM/cow/2015/A,VNM,cow,2015,A,ASIA,Sea-97,#C0BBDD
ON736860/UGA/cow/2015/O,UGA,cow,2015,O,EAST-AFRICA-2-EA-2,,#BBBB21
ON784045/UGA/cow/2015/O,UGA,cow,2015,O,EAST-AFRICA-2-EA-2,,#BBBB21
ON784046/UGA/cow/2015/O,UGA,cow,2015,O,EAST-AFRICA-2-EA-2,,#BBBB21
ON784047/UGA/cow/2015/O,UGA,cow,2015,O,EAST-AFRICA-2-EA-2,,#BBBB20
ON868519/VNM/cow/2017/O,VNM,cow,2017,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FFFFC8
ON868520/VNM/cow/2017/O,VNM,cow,2017,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FEFEC7
ON868521/VNM/pig/2018/O,VNM,pig,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FBFBC0
ON868522/VNM/cow/2017/O,VNM,cow,2017,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FEFEC7
ON868523/VNM/cow/2017/O,VNM,cow,2017,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FEFEC7
ON868524/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FDFDC4
ON868525/VNM/water-buffalo/2018/O,VNM,water-buffalo,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FDFDC3
ON868526/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FDFDC4
ON868527/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FCFCC1
ON868528/VNM/pig/2018/O,VNM,pig,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FEFEC6
ON868529/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FCFCC0
ON868530/VNM/Unknown/2018/O,VNM,Unknown,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FAFABC
ON868531/VNM/Unknown/2018/O,VNM,Unknown,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FAFABC
ON868532/VNM/Unknown/2018/O,VNM,Unknown,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FAFABD
ON868533/VNM/Unknown/2018/O,VNM,Unknown,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FAFABE
ON868534/VNM/Unknown/2018/O,VNM,Unknown,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FAFABD
ON868535/VNM/Unknown/2018/O,VNM,Unknown,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FAFABD
ON868536/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F9F9BB
ON868537/VNM/Unknown/2018/O,VNM,Unknown,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FAFABC
ON868538/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FDFDC4
ON868539/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F9F9B9
ON868540/VNM/water-buffalo/2018/O,VNM,water-buffalo,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FEFEC5
ON868541/VNM/Unknown/2018/O,VNM,Unknown,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FEFEC7
ON868542/VNM/pig/2018/O,VNM,pig,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FBFBBF
ON868543/VNM/Unknown/2018/O,VNM,Unknown,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F8F8B6
ON868544/VNM/Unknown/2018/O,VNM,Unknown,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F9F9B9
ON868545/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FAFABB
ON868546/VNM/Unknown/2018/O,VNM,Unknown,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FAFABC
ON868547/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F8F8B8
ON868548/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F8F8B7
ON868549/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FDFDC3
ON868550/VNM/Unknown/2018/O,VNM,Unknown,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F9F9BA
ON868551/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FDFDC5
ON868552/VNM/pig/2019/O,VNM,pig,2019,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FCFCC1
ON868555/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FDFDC5
ON868556/VNM/cow/2019/O,VNM,cow,2019,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F9F9BA
ON868557/VNM/water-buffalo/2018/O,VNM,water-buffalo,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FCFCC1
ON868558/VNM/cow/2019/O,VNM,cow,2019,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F8F8B8
ON868559/VNM/Unknown/2018/O,VNM,Unknown,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F8F8B7
ON868560/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FBFBC0
ON868561/VNM/cow/2019/O,VNM,cow,2019,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F9F9BA
ON868562/VNM/cow/2019/O,VNM,cow,2019,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F8F8B8
ON868563/VNM/water-buffalo/2018/O,VNM,water-buffalo,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FBFBBF
ON868564/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F9F9BB
ON868565/VNM/cow/2019/O,VNM,cow,2019,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FCFCC2
ON868566/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FBFBC0
ON868567/VNM/water-buffalo/2018/O,VNM,water-buffalo,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FBFBBF
ON868568/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FEFEC6
ON868569/VNM/water-buffalo/2018/O,VNM,water-buffalo,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FBFBBF
ON868570/VNM/Unknown/2019/O,VNM,Unknown,2019,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FCFCC2
ON868571/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FDFDC3
ON868572/VNM/cow/2019/O,VNM,cow,2019,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F8F8B7
ON868573/VNM/Unknown/2019/O,VNM,Unknown,2019,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FCFCC2
ON868574/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#FBFBBE
ON868575/VNM/Unknown/2018/O,VNM,Unknown,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F9F9BB
ON868576/VNM/Unknown/2018/O,VNM,Unknown,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F9F9BA
ON868577/VNM/Unknown/2018/O,VNM,Unknown,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F9F9B9
ON868578/VNM/cow/2019/O,VNM,cow,2019,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F8F8B7
ON868579/VNM/cow/2017/O,VNM,cow,2017,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F5F5B1
ON868580/VNM/cow/2017/O,VNM,cow,2017,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F5F5B1
ON868581/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F5F5B0
ON868582/VNM/cow/2018/O,VNM,cow,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F5F5B0
ON868583/VNM/Unknown/2018/O,VNM,Unknown,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F5F5B0
ON868584/VNM/cow/2017/O,VNM,cow,2017,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F7F7B6
ON868585/VNM/Unknown/2018/O,VNM,Unknown,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F7F7B6
ON868586/VNM/cow/2017/O,VNM,cow,2017,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F7F7B6
ON868587/VNM/cow/2017/O,VNM,cow,2017,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F7F7B5
ON868588/VNM/water-buffalo/2018/O,VNM,water-buffalo,2018,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#F7F7B5
ON868589/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C6C63C
ON868590/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C7C73D
ON868591/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C5C539
ON868592/VNM/pig/2018/O,VNM,pig,2018,O,SOUTHEAST-ASIA-SEA,,#C3C335
ON868593/VNM/pig/2018/O,VNM,pig,2018,O,SOUTHEAST-ASIA-SEA,,#C6C63D
ON868594/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C3C333
ON868595/VNM/pig/2018/O,VNM,pig,2018,O,SOUTHEAST-ASIA-SEA,,#C4C437
ON868596/VNM/pig/2018/O,VNM,pig,2018,O,SOUTHEAST-ASIA-SEA,,#C6C63B
ON868597/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C5C539
ON868598/VNM/pig/2018/O,VNM,pig,2018,O,SOUTHEAST-ASIA-SEA,,#C6C63D
ON868599/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C7C73E
ON868600/VNM/pig/2018/O,VNM,pig,2018,O,SOUTHEAST-ASIA-SEA,,#C4C436
ON868601/VNM/pig/2018/O,VNM,pig,2018,O,SOUTHEAST-ASIA-SEA,,#C6C63C
ON868602/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C3C334
ON868603/VNM/pig/2018/O,VNM,pig,2018,O,SOUTHEAST-ASIA-SEA,,#C3C335
ON868604/VNM/pig/2018/O,VNM,pig,2018,O,SOUTHEAST-ASIA-SEA,,#C6C63C
ON868605/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C2C233
ON868606/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C4C437
ON868607/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C3C336
ON868608/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C4C436
ON868609/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C3C335
ON868610/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C3C334
ON868611/VNM/pig/2018/O,VNM,pig,2018,O,SOUTHEAST-ASIA-SEA,,#C5C53A
ON868612/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C2C233
ON868613/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C3C335
ON868614/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C7C73F
ON868615/VNM/pig/2018/O,VNM,pig,2018,O,SOUTHEAST-ASIA-SEA,,#C2C233
ON868616/VNM/pig/2018/O,VNM,pig,2018,O,SOUTHEAST-ASIA-SEA,,#C4C438
ON868617/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C2C232
ON868618/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C2C232
ON868619/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C6C63B
ON868620/VNM/pig/2019/O,VNM,pig,2019,O,SOUTHEAST-ASIA-SEA,,#C3C334
ON868621/VNM/cow/2017/A,VNM,cow,2017,A,ASIA,Sea-97,#BCB8DB
ON868622/VNM/pig/2017/O,VNM,pig,2017,O,CATHAY,,#B8B819
ON868623/VNM/pig/2017/O,VNM,pig,2017,O,CATHAY,,#B8B81A
OP585403/IDN/cattle/2022/O,IDN,cattle,2022,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#D3D35C
OP751924/IDN/cattle/2022/O,IDN,cattle,2022,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,,#D3D35C
OP957418/BGD/cattle/2021/O,BGD,cattle,2021,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#DFDF7A
OQ211349/Unknown/sheep/2007/O,Unknown,sheep,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EBEB96
OQ211350/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E7E78C
OQ211351/Unknown/goat/2007/O,Unknown,goat,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E6E68C
OQ211352/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E6E68C
OQ211353/Unknown/sheep/2007/O,Unknown,sheep,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E8E88F
OQ211354/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#E7E78E
OQ211355/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EAEA94
OQ211356/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#ECEC9A
OQ211357/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#EBEB99
OQ211358/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#ECEC99
OQ211359/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#ECEC99
OQ211360/Unknown/cattle/2007/O,Unknown,cattle,2007,O,MIDDLE-EAST-SOUTH-ASIA-ME-SA,PanAsia-2,#ECEC99
