"GBAC","country","host","collection_date","serotype","Topotype","color","lineage"
"OM471674/PAK/cattle/2011/Asia1","PAK","cattle","2011","Asia1","ASIA","#9DC641",""
"OM471675/PAK/cattle/2011/Asia1","PAK","cattle","2011","Asia1","ASIA","#9CC541",""
"OM471676/PAK/cattle/2011/Asia1","PAK","cattle","2011","Asia1","ASIA","#98C13A",""
"OM471677/PAK/buffalo/2012/Asia1","PAK","buffalo","2012","Asia1","ASIA","#9DC642",""
"OM471678/PAK/cattle/2012/Asia1","PAK","cattle","2012","Asia1","ASIA","#95BE37",""
"OM471679/PAK/cattle/2012/Asia1","PAK","cattle","2012","Asia1","ASIA","#95BE35",""
"OM471680/PAK/buffalo/2012/Asia1","PAK","buffalo","2012","Asia1","ASIA","#C0EB78",""
"OM562453/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#8FBFE1",""
"OM562454/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#8DBEE0",""
"OM562455/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#8DBEDF",""
"OM562456/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#8EBFE0",""
"OM562457/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#93C4E6",""
"OM562458/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#96C7E9",""
"OM562459/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#95C5E7",""
"OM562460/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#90C1E3",""
"OM562461/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#95C6E7",""
"OM562462/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#98C8EA",""
"OM562463/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#96C6E8",""
"OM562464/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#97C7E9",""
"OM562465/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#93C3E5",""
"OM562466/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#94C4E6",""
"OM562467/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#92C3E5",""
"OM562468/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#91C2E3",""
"OM562469/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#9ACAEC",""
"OM562470/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#98C8EA",""
"OM562471/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#92C2E4",""
"OM562472/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#99C9EB",""
"OM562473/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#90C0E2",""
"OM562474/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#689BBC",""
"OM562475/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#679ABB",""
"OM562476/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#679ABB",""
"OM562477/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#89BADB",""
"OM562478/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#81B3D4",""
"OM562479/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#88B9DB",""
"OM562480/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#84B6D7",""
"OM562481/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#83B4D5",""
"OM562482/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#85B6D8",""
"OM562483/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#82B3D5",""
"OM562484/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#86B7D8",""
"OM562485/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#87B8D9",""
"OM562486/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#86B7D9",""
"OM562487/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#83B5D6",""
"OM562488/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#8ABBDC",""
"OM562489/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#87B8DA",""
"OM562490/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#84B5D7",""
"OM562491/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#81B2D4",""
"OM562492/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#89BADC",""
"OM562493/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6B9EBF",""
"OM562494/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6A9DBE",""
"OM562495/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6C9FC0",""
"OM562496/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6A9DBE",""
"OM562497/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6DA0C1",""
"OM562498/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#699CBD",""
"OM562499/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6C9EBF",""
"OM562500/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#699CBC",""
"OM562501/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6DA0C0",""
"OM562502/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#7EB0D1",""
"OM562503/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#80B1D2",""
"OM562504/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#7EAFD1",""
"OM562505/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#7DAFD0",""
"OM562506/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#7DAED0",""
"OM562507/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#7FB1D2",""
"OM562508/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#78AACC",""
"OM562509/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#79ABCC",""
"OM562510/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#7BADCE",""
"OM562511/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#7AABCD",""
"OM562512/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#78AACB",""
"OM562513/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#7AACCD",""
"OM562514/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#FDA49A",""
"OM562515/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#FB9F93",""
"OM562516/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#F8988A",""
"OM562517/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#F89789",""
"OM562518/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#FCA197",""
"OM562519/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#FBA095",""
"OM562520/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#FA9C90",""
"OM562521/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#F99B8E",""
"OM562522/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#F99A8C",""
"OM562523/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#FA9D91",""
"OM562524/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#F79687",""
"OM562525/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#FCA298",""
"OM562526/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#EF836C",""
"OM562527/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#F18772",""
"OM562528/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#F0846E",""
"OM562529/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#EE8169",""
"OM562530/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#EE7F67",""
"OM562531/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#F08670",""
"OM562532/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#F28975",""
"OM562533/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#EF826A",""
"OM562534/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#F18873",""
"OM562535/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#EA7559",""
"OM562536/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#EB795E",""
"OM562537/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#EA775B",""
"OM562538/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#EC7C62",""
"OM562539/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#EB785C",""
"OM562540/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#E97457",""
"OM562541/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#EC7A60",""
"OM562542/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#F69281",""
"OM562543/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#FDA59C",""
"OM562544/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6699BA",""
"OM562545/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#F79585",""
"OM562546/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#F59180",""
"OM562547/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#F69383",""
"OM562548/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#72A5C6",""
"OM562549/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6094B4",""
"OM562550/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#71A3C5",""
"OM562551/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#77A9CA",""
"OM562552/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#75A7C9",""
"OM562553/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6FA2C3",""
"OM562554/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#75A7C8",""
"OM562555/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#E1603B",""
"OM562556/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#E2623E",""
"OM562557/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#E1613D",""
"OM562558/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#E56B4B",""
"OM562559/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#E66E4E",""
"OM562560/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#E66C4C",""
"OM562561/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#71A3C4",""
"OM562562/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#70A2C3",""
"OM562563/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#FEA69E",""
"OM562564/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#7CAECF",""
"OM562565/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#E76F50",""
"OM562566/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#E87052",""
"OM562567/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#7BADCE",""
"OM562568/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#73A5C6",""
"OM562569/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#74A6C7",""
"OM562570/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6FA1C2",""
"OM562571/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#ED7D63",""
"OM562572/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#5F92B3",""
"OM562575/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#80B2D3",""
"OM562576/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#ED7E65",""
"OM562577/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6699B9",""
"OM562578/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#8CBDDF",""
"OM562580/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#8FC0E2",""
"OM562581/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6598B9",""
"OM562582/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#FFA8A0",""
"OM562583/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#8CBCDE",""
"OM562584/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#8ABBDD",""
"OM562585/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#8BBCDE",""
"OM562586/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#76A8C9",""
"OM562587/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#74A6C7",""
"OM562588/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#77A9CA",""
"OM562589/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6EA1C2",""
"OM562590/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#E97355",""
"OM562591/KEN/cow/2016/SAT1","KEN","cow","2016","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#E87254",""
"OM562592/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#72A4C5",""
"OM562593/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6093B4",""
"OM562595/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6295B6",""
"OM562596/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6396B7",""
"OM562597/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6497B8",""
"OM562598/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6396B7",""
"OM562599/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6195B5",""
"OM562600/KEN/cow/2016/SAT2","KEN","cow","2016","SAT2","IV","#6194B5",""
"OM562601/KEN/cow/2014/SAT1","KEN","cow","2014","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#E46745",""
"OM562602/KEN/cow/2014/SAT1","KEN","cow","2014","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#E36542",""
"OM863580/EGY/cattle/2012/A","EGY","cattle","2012","A","AFRICA","#857FAA",""
"OM863581/KEN/cattle/2012/A","KEN","cattle","2012","A","AFRICA","#827CA7",""
"OM863582/KEN/cattle/2010/SAT1","KEN","cattle","2010","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#F28B77",""
"OM863583/KEN/cattle/2013/SAT1","KEN","cattle","2013","SAT1","I-NORTHWEST-ZIMBABWE-NWZ","#F48E7C",""
"ON557390/ZMB/cow/2015/SAT3","ZMB","cow","2015","SAT3","I-SOUTHEAST-ZIMBABWE-SEZ","#C3861F",""
"ON652965/VNM/cow/2015/A","VNM","cow","2015","A","ASIA","#D0CCEC","Sea-97"
"ON652966/VNM/cow/2015/A","VNM","cow","2015","A","ASIA","#B9B5D8","Sea-97"
"ON652967/VNM/cow/2013/A","VNM","cow","2013","A","ASIA","#C6C2E3","Sea-97"
"ON652968/VNM/cow/2015/A","VNM","cow","2015","A","ASIA","#CFCBEC","Sea-97"
"ON652969/VNM/cow/2015/A","VNM","cow","2015","A","ASIA","#CCC8E9","Sea-97"
"ON652970/VNM/cow/2015/A","VNM","cow","2015","A","ASIA","#CDC9E9","Sea-97"
"ON652971/VNM/cow/2015/A","VNM","cow","2015","A","ASIA","#CCC8E8","Sea-97"
"ON652972/VNM/cow/2015/A","VNM","cow","2015","A","ASIA","#CCC8E9","Sea-97"
"ON652973/VNM/water-buffalo/2015/A","VNM","water-buffalo","2015","A","ASIA","#CECAEA","Sea-97"
"ON652974/VNM/cow/2015/A","VNM","cow","2015","A","ASIA","#CDC9EA","Sea-97"
"ON652975/VNM/cow/2015/A","VNM","cow","2015","A","ASIA","#CDC9EA","Sea-97"
"ON652976/VNM/cow/2015/A","VNM","cow","2015","A","ASIA","#CECAEA","Sea-97"
"ON652977/VNM/cow/2015/A","VNM","cow","2015","A","ASIA","#CDC9E9","Sea-97"
"ON652978/VNM/cow/2015/A","VNM","cow","2015","A","ASIA","#CFCBEB","Sea-97"
"ON652979/VNM/cow/2015/A","VNM","cow","2015","A","ASIA","#CFCBEB","Sea-97"
"ON652980/VNM/cow/2015/A","VNM","cow","2015","A","ASIA","#D1CDED","Sea-97"
"ON652981/VNM/cow/2015/A","VNM","cow","2015","A","ASIA","#CBC7E8","Sea-97"
"ON652982/VNM/cow/2015/A","VNM","cow","2015","A","ASIA","#D0CCEC","Sea-97"
"ON652983/VNM/cow/2015/A","VNM","cow","2015","A","ASIA","#D0CCEC","Sea-97"
"ON652984/VNM/cow/2015/A","VNM","cow","2015","A","ASIA","#CFCBEB","Sea-97"
"ON736860/UGA/cow/2015/O","UGA","cow","2015","O","EAST-AFRICA-2-EA-2","#BBBB20",""
"ON784045/UGA/cow/2015/O","UGA","cow","2015","O","EAST-AFRICA-2-EA-2","#BBBB20",""
"ON784046/UGA/cow/2015/O","UGA","cow","2015","O","EAST-AFRICA-2-EA-2","#BBBB20",""
"ON784047/UGA/cow/2015/O","UGA","cow","2015","O","EAST-AFRICA-2-EA-2","#BABA1F",""
"ON868519/VNM/cow/2017/O","VNM","cow","2017","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FDFDC4",""
"ON868520/VNM/cow/2017/O","VNM","cow","2017","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FDFDC4",""
"ON868521/VNM/pig/2018/O","VNM","pig","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FCFCC1",""
"ON868522/VNM/cow/2017/O","VNM","cow","2017","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FDFDC3",""
"ON868523/VNM/cow/2017/O","VNM","cow","2017","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FDFDC4",""
"ON868524/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FEFEC7",""
"ON868525/VNM/water-buffalo/2018/O","VNM","water-buffalo","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FDFDC5",""
"ON868526/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FEFEC7",""
"ON868527/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FCFCC2",""
"ON868528/VNM/pig/2018/O","VNM","pig","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FCFCC2",""
"ON868529/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FCFCC1",""
"ON868530/VNM/Unknown/2018/O","VNM","Unknown","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FBFBBF",""
"ON868531/VNM/Unknown/2018/O","VNM","Unknown","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FBFBBF",""
"ON868532/VNM/Unknown/2018/O","VNM","Unknown","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FBFBBE",""
"ON868533/VNM/Unknown/2018/O","VNM","Unknown","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FBFBBE",""
"ON868534/VNM/Unknown/2018/O","VNM","Unknown","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FAFABD",""
"ON868535/VNM/Unknown/2018/O","VNM","Unknown","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FAFABE",""
"ON868536/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F9F9BB",""
"ON868537/VNM/Unknown/2018/O","VNM","Unknown","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FBFBBF",""
"ON868538/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FEFEC7",""
"ON868539/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FAFABC",""
"ON868540/VNM/water-buffalo/2018/O","VNM","water-buffalo","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FCFCC2",""
"ON868541/VNM/Unknown/2018/O","VNM","Unknown","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F9F9BA",""
"ON868542/VNM/pig/2018/O","VNM","pig","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FCFCC0",""
"ON868543/VNM/Unknown/2018/O","VNM","Unknown","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F8F8B7",""
"ON868544/VNM/Unknown/2018/O","VNM","Unknown","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FAFABC",""
"ON868545/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FAFABC",""
"ON868546/VNM/Unknown/2018/O","VNM","Unknown","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FBFBBF",""
"ON868547/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F9F9BA",""
"ON868548/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F8F8B7",""
"ON868549/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FEFEC6",""
"ON868550/VNM/Unknown/2018/O","VNM","Unknown","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FAFABD",""
"ON868551/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FFFFC8",""
"ON868552/VNM/pig/2019/O","VNM","pig","2019","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F8F8B8",""
"ON868555/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FEFEC7",""
"ON868556/VNM/cow/2019/O","VNM","cow","2019","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FAFABB",""
"ON868557/VNM/water-buffalo/2018/O","VNM","water-buffalo","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FBFBC0",""
"ON868558/VNM/cow/2019/O","VNM","cow","2019","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F8F8B8",""
"ON868559/VNM/Unknown/2018/O","VNM","Unknown","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F8F8B7",""
"ON868560/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FCFCC1",""
"ON868561/VNM/cow/2019/O","VNM","cow","2019","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F9F9BB",""
"ON868562/VNM/cow/2019/O","VNM","cow","2019","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F8F8B8",""
"ON868563/VNM/water-buffalo/2018/O","VNM","water-buffalo","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FDFDC5",""
"ON868564/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FDFDC3",""
"ON868565/VNM/cow/2019/O","VNM","cow","2019","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F9F9B9",""
"ON868566/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FCFCC1",""
"ON868567/VNM/water-buffalo/2018/O","VNM","water-buffalo","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FBFBC0",""
"ON868568/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FCFCC3",""
"ON868569/VNM/water-buffalo/2018/O","VNM","water-buffalo","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FEFEC5",""
"ON868570/VNM/Unknown/2019/O","VNM","Unknown","2019","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F9F9B9",""
"ON868571/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FDFDC5",""
"ON868572/VNM/cow/2019/O","VNM","cow","2019","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F8F8B7",""
"ON868573/VNM/Unknown/2019/O","VNM","Unknown","2019","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F8F8B9",""
"ON868574/VNM/cow/2018/O","VNM","cow","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FEFEC6",""
"ON868575/VNM/Unknown/2018/O","VNM","Unknown","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FAFABD",""
"ON868576/VNM/Unknown/2018/O","VNM","Unknown","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FAFABC",""
"ON868577/VNM/Unknown/2018/O","VNM","Unknown","2018","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#FAFABD",""
"ON868578/VNM/cow/2019/O","VNM","cow","2019","O","MIDDLE-EAST-SOUTH-ASIA-ME-SA","#F8F8B6",""
